SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-11-2019,Single Family Residential,4280 Latimer Ave,SAN JOSE,CA,95130,1240000,3,2.0,SAN JOSE,1293,5849,1965,653,959,,Sold,,,http://www.redfin.com/CA/San-Jose/4280-Latimer-Ave-95130/home/756779,MLSListings,ML81756050,N,Y,37.2917281,-121.9789697
PAST SALE,September-23-2020,Single Family Residential,2379 Fenian Dr,CAMPBELL,CA,95008,1460000,4,2.0,CAMPBELL,1782,5939,1971,213,819,,Sold,,,http://www.redfin.com/CA/Campbell/2379-Fenian-Dr-95008/home/1333299,MLSListings,ML81794632,N,Y,37.2794419,-121.9767039
PAST SALE,October-15-2019,Single Family Residential,3752 Xavier Ct,CAMPBELL,CA,95008,1310000,4,2.0,CAMPBELL,1907,6658,1962,557,687,,Sold,,,http://www.redfin.com/CA/Campbell/3752-Xavier-Ct-95008/home/816796,MLSListings,ML81763532,N,Y,37.2802722,-121.967196
PAST SALE,March-2-2020,Single Family Residential,4712 W HACIENDA Ave,CAMPBELL,CA,95008,1642000,3,2.0,CAMPBELL,1816,7080,1963,418,904,,Sold,,,http://www.redfin.com/CA/Campbell/4712-W-Hacienda-Ave-95008/home/816115,MLSListings,ML81771599,N,Y,37.2673907,-121.9831458
PAST SALE,August-23-2019,Single Family Residential,1310 Bronwen Way Way,CAMPBELL,CA,95008,1198000,2,2.0,CAMPBELL,1034,2606,2007,610,1159,73,Sold,,,http://www.redfin.com/CA/Campbell/1310-Bronwen-Way-95008/home/12180527,MLSListings,ML81759599,N,Y,37.267153,-121.981571
PAST SALE,June-28-2019,Single Family Residential,2554 Meta Dr,SAN JOSE,CA,95130,1412500,3,2.0,SAN JOSE,1380,6262,1961,666,1024,,Sold,,,http://www.redfin.com/CA/San-Jose/2554-Meta-Dr-95130/home/887507,MLSListings,ML81750436,N,Y,37.2762374,-121.983168
PAST SALE,September-8-2020,Single Family Residential,1569 Duvall Dr,SAN JOSE,CA,95130,1850000,4,2.5,SAN JOSE,2210,6188,1960,228,837,,Sold,,,http://www.redfin.com/CA/San-Jose/1569-Duvall-Dr-95130/home/745550,MLSListings,ML81807311,N,Y,37.2931858,-121.9800582
PAST SALE,September-4-2020,Single Family Residential,1910 Castro Dr,SAN JOSE,CA,95130,1430000,3,2.0,SAN JOSE,1333,5449,1967,232,1073,,Sold,,,http://www.redfin.com/CA/San-Jose/1910-Castro-Dr-95130/home/755296,MLSListings,ML81800632,N,Y,37.2875446,-121.9828792
PAST SALE,January-16-2020,Single Family Residential,649 Weston Dr,CAMPBELL,CA,95008,1320000,3,1.0,CAMPBELL,1080,7046,1953,464,1222,,Sold,,,http://www.redfin.com/CA/Campbell/649-Weston-Dr-95008/home/1203291,MLSListings,ML81777219,N,Y,37.2768087,-121.9794584
PAST SALE,September-29-2020,Single Family Residential,4988 Castlewood Dr,SAN JOSE,CA,95129,1870108,3,2.0,SAN JOSE,1323,6049,1961,207,1414,,Sold,,,http://www.redfin.com/CA/San-Jose/4988-Castlewood-Dr-95129/home/1151317,MLSListings,ML81805489,N,Y,37.3091023,-121.9907866
PAST SALE,October-28-2020,Single Family Residential,985 Vicar Ln,SAN JOSE,CA,95117,1360000,3,2.0,SAN JOSE,1495,10077,1949,178,910,,Sold,,,http://www.redfin.com/CA/San-Jose/985-Vicar-Ln-95117/home/1249450,MLSListings,ML81810954,N,Y,37.3093346,-121.9627972
PAST SALE,July-5-2019,Multi-Family (2-4 Unit),962-964 Gretchen Ln,SAN JOSE,CA,95117,1310000,4,,SAN JOSE,1536,6615,1960,659,853,,Sold,,,http://www.redfin.com/CA/San-Jose/962-Gretchen-Ln-95117/home/748027,MLSListings,ML81748514,N,Y,37.309095,-121.975638
PAST SALE,,Single Family Residential,827 Calero Ave,San Jose,CA,95123,900000,4,2.0,,1575,6177,1970,,571,,,,,http://www.redfin.com/CA/San-Jose/827-Calero-Ave-95123/home/1587137,,,N,Y,37.2440533,-121.8524583
PAST SALE,,Single Family Residential,521 Cheyenne Ln,San Jose,CA,95123,998000,3,2.0,,1208,6082,1965,,826,,,,,http://www.redfin.com/CA/San-Jose/521-Cheyenne-Ln-95123/home/1319665,,,N,Y,37.2455377,-121.8346657
PAST SALE,,Single Family Residential,6561 Rocky Crest Dr,San Jose,CA,95120,2505000,5,4.0,,3118,8068,1995,,803,,,,,http://www.redfin.com/CA/San-Jose/6561-Rocky-Crest-Dr-95120/home/1004010,,,N,Y,37.2263363,-121.8545487
PAST SALE,August-17-2020,Single Family Residential,585 Chickasaw Ct,SAN JOSE,CA,95123,1040000,3,2.0,SAN JOSE,1208,5928,1967,250,861,,Sold,,,http://www.redfin.com/CA/San-Jose/585-Chickasaw-Ct-95123/home/987916,MLSListings,ML81800302,N,Y,37.2386619,-121.833865
PAST SALE,January-22-2021,Single Family Residential,5820 Soltero Dr,SAN JOSE,CA,95123,1230000,3,2.0,SAN JOSE,1755,6672,1972,92,701,,Sold,,,http://www.redfin.com/CA/San-Jose/5820-Soltero-Dr-95123/home/1720381,MLSListings,ML81824060,N,Y,37.2447651,-121.8526584
PAST SALE,June-29-2020,Single Family Residential,472 Conlin Ct,SAN JOSE,CA,95123,945000,3,2.0,SAN JOSE,1409,7633,1971,299,671,,Sold,,,http://www.redfin.com/CA/San-Jose/472-Conlin-Ct-95123/home/1319703,MLSListings,ML81791532,N,Y,37.2405837,-121.8293274
PAST SALE,September-27-2019,Condo/Co-op,763 Warring Dr #3,SAN JOSE,CA,95123,499000,2,1.0,SAN JOSE,903,3132,1970,575,553,350,Sold,,,http://www.redfin.com/CA/San-Jose/763-Warring-Dr-95123/unit-3/home/978343,MLSListings,ML81755555,N,Y,37.2485658,-121.8530377
PAST SALE,December-4-2020,Single Family Residential,5813 Soltero Dr,SAN JOSE,CA,95123,1220000,4,2.0,SAN JOSE,1683,6883,1972,141,725,,Sold,,,http://www.redfin.com/CA/San-Jose/5813-Soltero-Dr-95123/home/1631754,MLSListings,ML81817983,N,Y,37.2451068,-121.8532144
PAST SALE,November-22-2019,Single Family Residential,6022 Foothill Glen Dr,SAN JOSE,CA,95123,1090000,4,2.5,SAN JOSE,2124,8687,1970,519,513,,Sold,,,http://www.redfin.com/CA/San-Jose/6022-Foothill-Glen-Dr-95123/home/1002013,MLSListings,ML81772163,N,Y,37.2383467,-121.8530365
PAST SALE,May-5-2020,Single Family Residential,863 Foothill Dr,SAN JOSE,CA,95123,1150000,4,2.0,SAN JOSE,1843,5978,1970,354,624,,Sold,,,http://www.redfin.com/CA/San-Jose/863-Foothill-Dr-95123/home/1521342,MLSListings,ML81787726,N,Y,37.2375899,-121.8539927
PAST SALE,November-20-2020,Single Family Residential,6125 Larios Way,SAN JOSE,CA,95123,1122000,3,2.0,SAN JOSE,1576,6552,1966,155,712,,Sold,,,http://www.redfin.com/CA/San-Jose/6125-Larios-Way-95123/home/1002181,MLSListings,ML81815956,N,Y,37.2374789,-121.8487665
PAST SALE,November-16-2020,Single Family Residential,6158 Oneida Dr,SAN JOSE,CA,95123,1000000,3,2.0,SAN JOSE,1232,7506,1968,159,812,,Sold,,,http://www.redfin.com/CA/San-Jose/6158-Oneida-Dr-95123/home/1001927,MLSListings,ML81810931,N,Y,37.234159,-121.831485
PAST SALE,December-15-2020,Single Family Residential,6290 Tillamook Dr,SAN JOSE,CA,95123,1100000,3,2.0,SAN JOSE,1409,5964,1968,130,781,,Sold,,,http://www.redfin.com/CA/San-Jose/6290-Tillamook-Dr-95123/home/1409188,MLSListings,ML81818722,N,Y,37.2298356,-121.8347991
PAST SALE,September-1-2020,Single Family Residential,6547 Deer Hollow Dr,SAN JOSE,CA,95120,2475000,5,3.5,SAN JOSE,3118,10412,1995,235,794,,Sold,,,http://www.redfin.com/CA/San-Jose/6547-Deer-Hollow-Dr-95120/home/1003997,MLSListings,ML81798986,N,Y,37.2273042,-121.8544597
PAST SALE,September-18-2020,Single Family Residential,6575 Deer Hollow Dr,SAN JOSE,CA,95120,2760000,5,4.5,SAN JOSE,4184,10221,1995,218,660,100,Sold,,,http://www.redfin.com/CA/San-Jose/6575-Deer-Hollow-Dr-95120/home/1669536,MLSListings,ML81804567,N,Y,37.2274042,-121.8537481
PAST SALE,April-6-2020,Single Family Residential,6281 Mahan Dr,SAN JOSE,CA,95123,1100000,4,2.0,SAN JOSE,1412,5909,1969,383,779,,Sold,,,http://www.redfin.com/CA/San-Jose/6281-Mahan-Dr-95123/home/988796,MLSListings,ML81782707,N,Y,37.2308694,-121.8203851
PAST SALE,July-28-2020,Single Family Residential,522 Calero Ave,SAN JOSE,CA,95123,955000,3,2.0,SAN JOSE,1173,6047,1966,270,814,,Sold,,,http://www.redfin.com/CA/San-Jose/522-Calero-Ave-95123/home/1521709,MLSListings,ML81785964,N,Y,37.2417819,-121.8319298
PAST SALE,May-29-2020,Single Family Residential,6226 Bothell Cir,SAN JOSE,CA,95123,955000,3,2.0,SAN JOSE,1143,5294,1969,330,836,,Sold,,,http://www.redfin.com/CA/San-Jose/6226-Bothell-Cir-95123/home/806868,MLSListings,ML81787813,N,Y,37.2325665,-121.8187389
PAST SALE,December-8-2020,Single Family Residential,5781 Hillbright Cir,SAN JOSE,CA,95123,1051000,3,2.0,SAN JOSE,1619,6884,1968,137,649,,Sold,,,http://www.redfin.com/CA/San-Jose/5781-Hillbright-Cir-95123/home/1732930,MLSListings,ML81814559,N,Y,37.245059,-121.8303506
PAST SALE,December-17-2020,Single Family Residential,5651 Blossom Ave,SAN JOSE,CA,95123,795000,3,1.5,SAN JOSE,1037,6411,1963,128,767,,Sold,,,http://www.redfin.com/CA/San-Jose/5651-Blossom-Ave-95123/home/984767,MLSListings,ML81813754,N,Y,37.2488832,-121.8400927
PAST SALE,September-8-2020,Single Family Residential,5879 Bufkin Ct,SAN JOSE,CA,95123,945000,3,2.0,SAN JOSE,1543,5944,1971,228,612,,Sold,,,http://www.redfin.com/CA/San-Jose/5879-Bufkin-Ct-95123/home/777212,MLSListings,ML81799965,N,Y,37.2428352,-121.8216086
PAST SALE,June-19-2020,Single Family Residential,597 Curie Dr,SAN JOSE,CA,95123,1149000,4,2.0,SAN JOSE,1926,6481,1968,309,597,,Sold,,,http://www.redfin.com/CA/San-Jose/597-Curie-Dr-95123/home/986703,MLSListings,ML81794352,N,Y,37.2307625,-121.8274811
PAST SALE,November-24-2020,Single Family Residential,377 Conestoga Way,SAN JOSE,CA,95123,1050000,4,2.0,SAN JOSE,1410,6297,1968,151,745,,Sold,,,http://www.redfin.com/CA/San-Jose/377-Conestoga-Way-95123/home/1782312,MLSListings,ML81812337,N,Y,37.2391268,-121.8204741
PAST SALE,July-16-2019,Single Family Residential,467 Chinook Ln,SAN JOSE,CA,95123,821000,3,2.0,SAN JOSE,1173,5780,1966,648,700,,Sold,,,http://www.redfin.com/CA/San-Jose/467-Chinook-Ln-95123/home/986823,MLSListings,ML81758402,N,Y,37.2426447,-121.8313738
PAST SALE,January-14-2021,Single Family Residential,5949 Snell Ave,SAN JOSE,CA,95123,1020000,4,2.0,SAN JOSE,1633,6395,1967,100,625,,Sold,,,http://www.redfin.com/CA/San-Jose/5949-Snell-Ave-95123/home/987898,MLSListings,ML81822324,N,Y,37.2399663,-121.8309511
PAST SALE,June-29-2020,Single Family Residential,776 Terrazzo Dr,SAN JOSE,CA,95123,800000,4,2.0,SAN JOSE,1676,6148,1972,299,477,,Sold,,,http://www.redfin.com/CA/San-Jose/776-Terrazzo-Dr-95123/home/853192,MLSListings,ML81798727,N,Y,37.245081,-121.8554382
PAST SALE,January-4-2021,Single Family Residential,5643 Comanche Dr,SAN JOSE,CA,95123,1220000,3,2.0,SAN JOSE,1765,5878,1968,110,691,,Sold,,,http://www.redfin.com/CA/San-Jose/5643-Comanche-Dr-95123/home/1795998,MLSListings,ML81821639,N,Y,37.2488266,-121.8382689
PAST SALE,March-11-2020,Single Family Residential,5890 Garces Ave,SAN JOSE,CA,95123,1020000,4,2.0,SAN JOSE,1321,6303,1971,409,772,,Sold,,,http://www.redfin.com/CA/San-Jose/5890-Garces-Ave-95123/home/1351149,MLSListings,ML81781331,N,Y,37.242302,-121.8521469
PAST SALE,February-19-2020,Mobile/Manufactured Home,769 Villa Teresa Way,SAN JOSE,CA,95123,320000,2,2.0,SAN JOSE,1776,,1980,430,180,,Sold,,,http://www.redfin.com/CA/San-Jose/769-Villa-Teresa-Way-95123/unit-769/home/40409380,MLSListings,ML81768681,N,Y,37.241738,-121.857812
PAST SALE,December-28-2020,Single Family Residential,546 Curie Dr,SAN JOSE,CA,95123,1310000,3,2.0,SAN JOSE,1804,8003,1967,117,726,,Sold,,,http://www.redfin.com/CA/San-Jose/546-Curie-Dr-95123/home/1209080,MLSListings,ML81820420,N,Y,37.230347,-121.8238331
PAST SALE,November-5-2019,Single Family Residential,6230 Cahalan Ave,SAN JOSE,CA,95123,1650000,4,2.5,SAN JOSE,2283,30619,1973,536,723,,Sold,,,http://www.redfin.com/CA/San-Jose/6230-Cahalan-Ave-95123/home/1032457,MLSListings,ML81749055,N,Y,37.2344678,-121.8516577
PAST SALE,August-27-2019,Single Family Residential,6311 Snell Ave,SAN JOSE,CA,95123,1020000,3,2.0,SAN JOSE,1409,7055,1968,606,724,,Sold,,,http://www.redfin.com/CA/San-Jose/6311-Snell-Ave-95123/home/932202,MLSListings,ML81761301,N,Y,37.230003,-121.8308399
PAST SALE,March-11-2020,Single Family Residential,6223 Sager Way,San Jose,CA,95123,1205000,3,2.0,San Jose Cc,1409,5985,1968,409,855,,Sold,,,http://www.redfin.com/CA/San-Jose/6223-Sager-Way-95123/home/1002663,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40894220,N,Y,37.2318816,-121.8362671
PAST SALE,August-1-2019,Single Family Residential,6235 TILLAMOOK Dr,SAN JOSE,CA,95123,1150000,3,2.0,SAN JOSE,1409,5996,1968,632,816,,Sold,,,http://www.redfin.com/CA/San-Jose/6235-Tillamook-Dr-95123/home/1002675,MLSListings,ML81757791,N,Y,37.232048,-121.835333
PAST SALE,May-24-2019,Single Family Residential,5714 Tonopah Dr,SAN JOSE,CA,95123,1000000,4,2.0,SAN JOSE,1683,6164,1968,701,594,,Sold,,,http://www.redfin.com/CA/San-Jose/5714-Tonopah-Dr-95123/home/1588780,MLSListings,ML81748467,N,Y,37.248743,-121.8210525
PAST SALE,March-8-2021,Condo/Co-op,763 Warring Dr #1,SAN JOSE,CA,95123,515000,2,1.0,SAN JOSE,810,,1970,47,636,370,Sold,,,http://www.redfin.com/CA/San-Jose/763-Warring-Dr-95123/unit-1/home/1521276,MLSListings,ML81833095,N,Y,37.2485477,-121.8530365
PAST SALE,December-2-2020,Single Family Residential,5791 Chandler Ct,SAN JOSE,CA,95123,1290000,5,3.0,SAN JOSE,2193,8819,1964,143,588,,Sold,,,http://www.redfin.com/CA/San-Jose/5791-Chandler-Ct-95123/home/995353,MLSListings,ML81811030,N,Y,37.2459889,-121.825101
PAST SALE,October-21-2020,Single Family Residential,6049 Sanford Dr,SAN JOSE,CA,95123,1205000,3,2.0,SAN JOSE,1723,6047,1968,185,699,,Sold,,,http://www.redfin.com/CA/San-Jose/6049-Sanford-Dr-95123/home/951437,MLSListings,ML81810625,N,Y,37.238533,-121.8560609
PAST SALE,September-25-2020,Single Family Residential,6517 Korematsu Ct,SAN JOSE,CA,95120,1390000,3,2.5,SAN JOSE,2035,4461,1990,211,683,,Sold,,,http://www.redfin.com/CA/San-Jose/6517-Korematsu-Ct-95120/home/1520039,MLSListings,ML81801693,N,Y,37.221019,-121.8812317
PAST SALE,January-21-2021,Single Family Residential,1582 Montalban Dr,SAN JOSE,CA,95120,1600000,5,3.0,SAN JOSE,2278,8620,1968,93,702,75,Sold,,,http://www.redfin.com/CA/San-Jose/1582-Montalban-Dr-95120/home/1017220,MLSListings,ML81818991,N,Y,37.223237,-121.899328
PAST SALE,July-21-2020,Single Family Residential,6577 Belbrook Ct,SAN JOSE,CA,95120,1560000,4,2.0,SAN JOSE,2140,7102,1979,277,729,,Sold,,,http://www.redfin.com/CA/San-Jose/6577-Belbrook-Ct-95120/home/1247764,MLSListings,ML81797664,N,Y,37.2185911,-121.8822989
PAST SALE,November-25-2020,Single Family Residential,6137 Monteverde Dr,SAN JOSE,CA,95120,1575000,3,2.0,SAN JOSE,1670,9890,1968,150,943,70,Sold,,,http://www.redfin.com/CA/San-Jose/6137-Monteverde-Dr-95120/home/925237,MLSListings,ML81817093,N,Y,37.2246212,-121.8955267
PAST SALE,October-6-2020,Single Family Residential,6226 Via De Adrianna,SAN JOSE,CA,95120,1510000,3,2.0,SAN JOSE,1630,9310,1972,200,926,,Sold,,,http://www.redfin.com/CA/San-Jose/6226-Via-De-Adrianna-95120/home/927909,MLSListings,ML81808184,N,Y,37.2241068,-121.8855004
PAST SALE,March-10-2020,Single Family Residential,6270 Via De Adrianna,SAN JOSE,CA,95120,1575000,4,2.0,SAN JOSE,1800,12310,1973,410,875,,Sold,,,http://www.redfin.com/CA/San-Jose/6270-Via-De-Adrianna-95120/home/1435150,MLSListings,ML81779582,N,Y,37.2221667,-121.885945
PAST SALE,March-3-2021,Single Family Residential,6281 Tweedholm Ct,SAN JOSE,CA,95120,1980000,4,2.5,SAN JOSE,2800,11294,1975,52,707,,Sold,,,http://www.redfin.com/CA/San-Jose/6281-Tweedholm-Ct-95120/home/1060596,MLSListings,ML81826189,N,Y,37.2230233,-121.8850335
PAST SALE,February-18-2021,Single Family Residential,1930 Via Tolentino,MORGAN HILL,CA,95037,1938446,4,4.5,MORGAN HILL,3401,10512,2020,65,570,375,Sold,,,http://www.redfin.com/CA/Morgan-Hill/1930-Via-Tolentino-Unknown/home/171941404,MLSListings,ML81794478,N,Y,37.164601,-121.634912
PAST SALE,,Single Family Residential,1827 Cherry Ave,San Jose,CA,95125,1075000,4,3.0,,2328,9233,1965,,462,,,,,http://www.redfin.com/CA/San-Jose/1827-Cherry-Ave-95125/home/1185336,,,N,Y,37.2922702,-121.9023512
PAST SALE,,Single Family Residential,1483 Cherrydale Dr,San Jose,CA,95125,800000,3,2.0,,1300,10277,1974,,615,,,,,http://www.redfin.com/CA/San-Jose/1483-Cherrydale-Dr-95125/home/1567466,,,N,Y,37.294289,-121.9085306
PAST SALE,August-7-2020,Townhouse,1881 Huxley Ct,SAN JOSE,CA,95125,1075000,2,2.5,SAN JOSE,1622,1532,1984,260,663,511,Sold,,,http://www.redfin.com/CA/San-Jose/1881-Huxley-Ct-95125/home/1724794,MLSListings,ML81786885,N,Y,37.2980892,-121.9256657
PAST SALE,October-8-2020,Single Family Residential,1710 Mulberry Ln,SAN JOSE,CA,95125,3650000,5,5.0,SAN JOSE,4125,9405,1963,198,885,,Sold,,,http://www.redfin.com/CA/San-Jose/1710-Mulberry-Ln-95125/home/873483,MLSListings,ML81809208,N,Y,37.2837295,-121.9101977
PAST SALE,October-23-2020,Townhouse,2012 Foxhall Loop,SAN JOSE,CA,95125,990000,2,2.5,SAN JOSE,1622,1500,1984,183,610,510,Sold,,,http://www.redfin.com/CA/San-Jose/2012-Foxhall-Loop-95125/home/1724895,MLSListings,ML81808149,N,Y,37.297249,-121.92575
PAST SALE,August-13-2020,Multi-Family (2-4 Unit),1559 Willowbrae Ave,SAN JOSE,CA,95125,1155000,4,,SAN JOSE,1752,9633,1954,254,659,,Sold,,,http://www.redfin.com/CA/San-Jose/1559-Willowbrae-Ave-95125/home/1554065,MLSListings,ML81799163,N,Y,37.2979192,-121.9115313
PAST SALE,December-10-2020,Single Family Residential,1424 Cherry Ave,SAN JOSE,CA,95125,1075000,2,1.0,SAN JOSE,792,5047,1916,135,1357,,Sold,,,http://www.redfin.com/CA/San-Jose/1424-Cherry-Ave-95125/home/785824,MLSListings,ML81816599,N,Y,37.3005052,-121.9037293
PAST SALE,July-16-2020,Single Family Residential,2223 Hicks Ave,SAN JOSE,CA,95125,1030000,2,1.0,SAN JOSE,1016,6172,1952,282,1014,,Sold,,,http://www.redfin.com/CA/San-Jose/2223-Hicks-Ave-95125/home/803065,MLSListings,ML81782878,N,Y,37.2861389,-121.9003505
PAST SALE,July-17-2020,Single Family Residential,1965 Georgetta Dr,SAN JOSE,CA,95125,3400000,5,5.5,SAN JOSE,3733,8409,2020,281,911,,Sold,,,http://www.redfin.com/CA/San-Jose/1965-Georgetta-Dr-95125/home/651734,MLSListings,ML81796134,N,Y,37.2851949,-121.9095753
PAST SALE,December-4-2020,Single Family Residential,1312 Mildred Ave,SAN JOSE,CA,95125,1850000,4,2.5,SAN JOSE,2241,6776,1929,141,826,,Sold,,,http://www.redfin.com/CA/San-Jose/1312-Mildred-Ave-95125/home/843888,MLSListings,ML81816145,N,Y,37.2965728,-121.9021733
PAST SALE,September-18-2020,Single Family Residential,1563 Georgetta Dr,SAN JOSE,CA,95125,2500000,4,3.5,SAN JOSE,2800,6338,2015,218,893,,Sold,,,http://www.redfin.com/CA/San-Jose/1563-Georgetta-Dr-95125/home/747938,MLSListings,ML81798201,N,Y,37.2875393,-121.9033292
PAST SALE,August-28-2020,Single Family Residential,1361 Winona Dr,SAN JOSE,CA,95125,2449000,5,3.0,SAN JOSE,2876,13254,1964,239,852,,Sold,,,http://www.redfin.com/CA/San-Jose/1361-Winona-Dr-95125/home/1440717,MLSListings,ML81801445,N,Y,37.2939576,-121.9019288
PAST SALE,December-22-2020,Single Family Residential,1781 Grace Ave,SAN JOSE,CA,95125,1555000,3,2.0,SAN JOSE,1580,7932,1948,123,984,,Sold,,,http://www.redfin.com/CA/CAMPBELL/1781-GRACE-AVE-95008/home/1492413,MLSListings,ML81820713,N,Y,37.29208,-121.919533
PAST SALE,January-20-2021,Single Family Residential,1774 Wilcox Way,SAN JOSE,CA,95125,1985000,4,2.5,SAN JOSE,2370,8620,1960,94,838,,Sold,,,http://www.redfin.com/CA/San-Jose/1774-Wilcox-Way-95125/home/1267296,MLSListings,ML81813210,N,Y,37.2944474,-121.8991057
PAST SALE,May-29-2019,Single Family Residential,1302 Mildred Ave,SAN JOSE,CA,95125,2250000,4,3.0,SAN JOSE,2821,6528,2007,696,798,,Sold,,,http://www.redfin.com/CA/San-Jose/1302-Mildred-Ave-95125/home/12173164,MLSListings,ML81745957,N,Y,37.2966019,-121.901951
PAST SALE,September-29-2020,Townhouse,1370 Keenan Way,SAN JOSE,CA,95125,979000,2,2.5,SAN JOSE,1224,1955,1985,207,800,406,Sold,,,http://www.redfin.com/CA/San-Jose/1370-Keenan-Way-95125/home/1549268,MLSListings,ML81806632,N,Y,37.2976137,-121.9273705
PAST SALE,,Single Family Residential,1340 Ridley Way,San Jose,CA,95125,1450000,3,2.0,,1536,7744,1953,,944,,,,,http://www.redfin.com/CA/San-Jose/1340-Ridley-Way-95125/home/1245308,,,N,Y,37.3021826,-121.9072859
PAST SALE,June-21-2019,Single Family Residential,1731 Marina Way,SAN JOSE,CA,95125,1425000,3,2.0,SAN JOSE,1580,5795,1956,673,902,,Sold,,,http://www.redfin.com/CA/San-Jose/1731-Marina-Way-95125/home/1789108,MLSListings,ML81753015,N,Y,37.2921636,-121.9164878
PAST SALE,July-22-2019,Single Family Residential,1680 Phantom Ave,SAN JOSE,CA,95125,2275000,4,4.5,SAN JOSE,2619,8125,2019,642,869,,Sold,,,http://www.redfin.com/CA/CAMPBELL/1680-PHANTOM-AVE-95008/home/970839,MLSListings,ML81757172,N,Y,37.293629,-121.919995
PAST SALE,July-31-2020,Condo/Co-op,1629 Sparkling Way,SAN JOSE,CA,95125,1150000,3,2.0,SAN JOSE,1743,,1976,267,660,415,Sold,,,http://www.redfin.com/CA/San-Jose/1629-Sparkling-Way-95125/home/841035,MLSListings,ML81803751,N,Y,37.2924052,-121.9094197
PAST SALE,December-11-2020,Townhouse,1288 Weibel Way,SAN JOSE,CA,95125,925000,2,1.5,SAN JOSE,1080,1967,1985,134,856,406,Sold,,,http://www.redfin.com/CA/San-Jose/1288-Weibel-Way-95125/home/1713241,MLSListings,ML81819267,N,Y,37.29892,-121.925261
PAST SALE,December-1-2020,Single Family Residential,2152 Bello Ave,SAN JOSE,CA,95125,2995000,5,5.5,SAN JOSE,3420,8226,2020,144,876,,Sold,,,http://www.redfin.com/CA/San-Jose/2152-Bello-Ave-95125/home/853082,MLSListings,ML81802059,N,Y,37.2856626,-121.9038183
PAST SALE,,Single Family Residential,1580 Santa Maria Ave,San Jose,CA,95125,1207000,3,3.0,,1948,6560,1948,,620,,,,,http://www.redfin.com/CA/San-Jose/1580-Santa-Maria-Ave-95125/home/1309178,,,N,Y,37.2991114,-121.9121314
PAST SALE,April-2-2020,Single Family Residential,1550 Edgewood Way,SAN JOSE,CA,95125,1950000,4,3.0,SAN JOSE,1939,7989,1953,387,1006,,Sold,,,http://www.redfin.com/CA/San-Jose/1550-Edgewood-Way-95125/home/1569002,MLSListings,ML81783201,N,Y,37.2881106,-121.9029291
PAST SALE,March-1-2021,Townhouse,1718 Cherryhills Ln,SAN JOSE,CA,95125,1469000,3,2.0,SAN JOSE,1743,2845,1973,54,843,430,Sold,,,http://www.redfin.com/CA/San-Jose/1718-Cherryhills-Ln-95125/home/1791753,MLSListings,ML81831423,N,Y,37.2928481,-121.9052909
PAST SALE,December-12-2019,Single Family Residential,1585 Cherry Glen Way,SAN JOSE,CA,95125,3308000,4,3.5,SAN JOSE,4000,13427,2014,499,827,,Sold,,,http://www.redfin.com/CA/San-Jose/1585-Cherry-Glen-Way-95125/home/1596317,MLSListings,ML81775123,N,Y,37.2957652,-121.9079972
PAST SALE,February-24-2021,Single Family Residential,1441 Glenwood Ave,SAN JOSE,CA,95125,1800000,2,1.0,SAN JOSE,1205,10808,1949,59,1494,,Sold,,,http://www.redfin.com/CA/San-Jose/1441-Glenwood-Ave-95125/home/844043,MLSListings,ML81831630,N,Y,37.2971564,-121.906619
PAST SALE,February-16-2021,Single Family Residential,1765 Patio Dr,SAN JOSE,CA,95125,2700000,3,3.5,SAN JOSE,3005,13241,1953,67,899,,Sold,,,http://www.redfin.com/CA/San-Jose/1765-Patio-Dr-95125/home/1791150,MLSListings,ML81825456,N,Y,37.288851,-121.9173769
PAST SALE,February-19-2021,Condo/Co-op,1717 Braddock Ct,SAN JOSE,CA,95125,609000,1,1.0,SAN JOSE,841,1307,1984,64,724,456,Sold,,,http://www.redfin.com/CA/San-Jose/1717-Braddock-Ct-95125/home/1564409,MLSListings,ML81820055,N,Y,37.2947525,-121.9231805
