SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-21-2021,Single Family Residential,1750 Creekstone Cir,SAN JOSE,CA,95133,1100000,4,2.5,SAN JOSE,1544,2813,1983,3,712,115,Sold,,,http://www.redfin.com/CA/San-Jose/1750-Creekstone-Cir-95133/home/705402,MLSListings,ML81834398,N,Y,37.368661,-121.86715
PAST SALE,November-8-2019,Single Family Residential,41 S 16th St,SAN JOSE,CA,95112,980000,3,2.5,SAN JOSE,1768,3234,1998,533,554,108,Sold,,,http://www.redfin.com/CA/San-Jose/41-S-16th-St-95112/home/873074,MLSListings,ML81769822,N,Y,37.3425983,-121.8749363
PAST SALE,March-18-2020,Single Family Residential,1089 Phelps Ave,SAN JOSE,CA,95117,1635000,4,3.0,SAN JOSE,2199,6163,1962,402,744,,Sold,,,http://www.redfin.com/CA/San-Jose/1089-Phelps-Ave-95117/home/1149623,MLSListings,ML81782870,N,Y,37.3068577,-121.9612864
PAST SALE,July-9-2020,Single Family Residential,1768 Home Gate Dr,SAN JOSE,CA,95148,800000,3,2.5,SAN JOSE,1376,3360,1984,289,581,120,Sold,,,http://www.redfin.com/CA/San-Jose/1768-Home-Gate-Dr-95148/home/1038794,MLSListings,ML81791011,N,Y,37.340297,-121.819251
PAST SALE,November-25-2019,Single Family Residential,924 N 7th St,SAN JOSE,CA,95112,778000,2,1.0,SAN JOSE,994,6894,1949,516,783,,Sold,,,http://www.redfin.com/CA/San-Jose/924-N-7th-St-95112/home/857168,MLSListings,ML81770854,N,Y,37.3572039,-121.8972829
PAST SALE,December-7-2020,Townhouse,676 N Capitol Ave,SAN JOSE,CA,95133,840000,3,3.0,SAN JOSE,1522,1129,2009,138,552,260,Sold,,,http://www.redfin.com/CA/San-Jose/676-N-Capitol-Ave-95133/home/23049296,MLSListings,ML81817777,N,Y,37.377653,-121.850218
PAST SALE,June-25-2019,Single Family Residential,1371 Poe Ln,SAN JOSE,CA,95130,1380000,4,2.0,SAN JOSE,1502,6405,1959,669,919,,Sold,,,http://www.redfin.com/CA/San-Jose/1371-Poe-Ln-95130/home/758304,MLSListings,ML81750371,N,Y,37.2988577,-121.9696397
PAST SALE,September-14-2020,Single Family Residential,2517 Home Crest Dr,SAN JOSE,CA,95148,805000,3,2.5,SAN JOSE,1336,2704,1984,222,603,120,Sold,,,http://www.redfin.com/CA/San-Jose/2517-Home-Crest-Dr-95148/home/1555886,MLSListings,ML81803137,N,Y,37.340565,-121.818241
PAST SALE,November-6-2020,Single Family Residential,3432 Dominick Ct,SAN JOSE,CA,95127,950000,4,2.0,SAN JOSE,1655,6011,1959,169,574,,Sold,,,http://www.redfin.com/CA/San-Jose/3432-Dominick-Ct-95127/home/948213,MLSListings,ML81811454,N,Y,37.3635007,-121.812065
PAST SALE,March-26-2020,Townhouse,1472 Alegria Loop,SAN JOSE,CA,95128,900000,2,2.5,SAN JOSE,1860,1600,2002,394,484,445,Sold,,,http://www.redfin.com/CA/San-Jose/1472-Alegria-Loop-95128/home/1572896,MLSListings,ML81783149,N,Y,37.3009781,-121.9292387
PAST SALE,August-23-2019,Multi-Family (2-4 Unit),3460-3462 Moorpark Ave,SAN JOSE,CA,95117,1155000,4,,SAN JOSE,2020,8002,1956,610,572,,Sold,,,http://www.redfin.com/CA/San-Jose/3460-Moorpark-Ave-95117/home/1400539,MLSListings,ML81757308,N,Y,37.3158783,-121.9590674
PAST SALE,July-3-2019,Single Family Residential,2261 Peachtree Ln,SAN JOSE,CA,95128,1241000,3,1.0,SAN JOSE,1134,7613,1949,661,1094,,Sold,,,http://www.redfin.com/CA/San-Jose/2261-Peachtree-Ln-95128/home/716582,MLSListings,ML81754225,N,Y,37.3343453,-121.9423559
PAST SALE,November-23-2020,Townhouse,2317 Mabury Rd,SAN JOSE,CA,95133,650000,3,1.5,SAN JOSE,1199,1513,1976,152,542,486,Sold,,,http://www.redfin.com/CA/San-Jose/2317-Mabury-Rd-95133/home/703490,MLSListings,ML81812266,N,Y,37.374543,-121.858486
PAST SALE,December-29-2020,Single Family Residential,420 Hemlock Ct,SANTA CLARA,CA,95054,1350000,3,2.0,SANTA CLARA,1457,6860,1966,116,927,,Sold,,,http://www.redfin.com/CA/Santa-Clara/420-Hemlock-Ct-95054/home/12171104,MLSListings,ML81820913,N,Y,37.3944986,-121.941156
PAST SALE,January-27-2021,Single Family Residential,318 Los Padres Blvd,SANTA CLARA,CA,95050,1707000,4,2.0,SANTA CLARA,1945,6151,1954,87,878,,Sold,,,http://www.redfin.com/CA/Santa-Clara/318-Los-Padres-Blvd-95050/home/1614706,MLSListings,ML81823408,N,Y,37.3314271,-121.9556209
PAST SALE,June-26-2020,Condo/Co-op,916 Sakura Dr,SAN JOSE,CA,95112,830000,3,3.0,SAN JOSE,1404,,2005,302,591,200,Sold,,,http://www.redfin.com/CA/San-Jose/916-Sakura-Dr-95112/home/2125268,MLSListings,ML81793750,N,Y,37.356611,-121.894471
PAST SALE,August-10-2020,Townhouse,2029 E San Antonio St,SAN JOSE,CA,95116,655000,4,2.5,SAN JOSE,1344,1379,1998,257,487,360,Sold,,,http://www.redfin.com/CA/San-Jose/2029-E-San-Antonio-St-95116/home/1552561,MLSListings,ML81798473,N,Y,37.3541591,-121.8453082
PAST SALE,November-8-2019,Condo/Co-op,88 E San Fernando St #706,SAN JOSE,CA,95113,555000,0,1.0,SAN JOSE,673,4180,2008,533,825,718,Sold,,,http://www.redfin.com/CA/San-Jose/88-E-San-Fernando-St-95113/unit-706/home/23048572,MLSListings,ML81761843,N,Y,37.3348501,-121.8870618
PAST SALE,January-20-2021,Single Family Residential,2911 Granite Creek Pl,SAN JOSE,CA,95127,860000,3,2.0,SAN JOSE,1194,5892,1979,94,720,,Sold,,,http://www.redfin.com/CA/San-Jose/2911-Granite-Creek-Pl-95127/home/1496084,MLSListings,ML81823008,N,Y,37.3553837,-121.8239888
PAST SALE,January-27-2021,Townhouse,569 N 9th St,San Jose,CA,95112,880000,2,2.5,Central San Jose,1280,6824,2003,87,688,299,Sold,,,http://www.redfin.com/CA/San-Jose/569-N-9th-St-95112/home/1047814,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40930174,N,Y,37.350132,-121.889829
PAST SALE,December-20-2019,Condo/Co-op,1146 Yarwood Ct,SAN JOSE,CA,95128,568888,2,2.0,SAN JOSE,922,1099,1988,491,617,493,Sold,,,http://www.redfin.com/CA/San-Jose/1146-Yarwood-Ct-95128/home/12180310,MLSListings,ML81776486,N,Y,37.311559,-121.938906
PAST SALE,December-12-2019,Single Family Residential,23 Linden Dr,SANTA CLARA,CA,95050,1430000,3,3.0,SANTA CLARA,2520,7645,1948,499,567,,Sold,,,http://www.redfin.com/CA/Santa-Clara/23-Linden-Dr-95050/home/1117407,MLSListings,ML81772534,N,Y,37.3382864,-121.935245
PAST SALE,November-18-2020,Single Family Residential,3210 Gatelight Ct,SAN JOSE,CA,95148,1395000,4,3.0,SAN JOSE,2021,6030,1984,157,690,,Sold,,,http://www.redfin.com/CA/San-Jose/3210-Gatelight-Ct-95148/home/718520,MLSListings,ML81814295,N,Y,37.3240862,-121.7832737
PAST SALE,December-2-2020,Townhouse,796 N 10th St #1,SAN JOSE,CA,95112,800000,2,2.5,SAN JOSE,1241,1168,2014,143,645,244,Sold,,,http://www.redfin.com/CA/San-Jose/796-N-10th-St-95112/unit-1/home/95955878,MLSListings,ML81817558,N,Y,37.3554893,-121.8918257
PAST SALE,December-28-2020,Single Family Residential,87 Basch Ave,SAN JOSE,CA,95116,677000,2,1.0,SAN JOSE,832,5223,1951,117,814,,Sold,,,http://www.redfin.com/CA/San-Jose/87-Basch-Ave-95116/home/881135,MLSListings,ML81812283,N,Y,37.3557349,-121.8541929
PAST SALE,April-9-2021,Single Family Residential,2535 Chant Ct,SAN JOSE,CA,95122,930000,3,2.0,SAN JOSE,1062,7318,1978,15,876,,Sold,,,http://www.redfin.com/CA/San-Jose/2535-Chant-Ct-95122/home/891661,MLSListings,ML81832307,N,Y,37.3485978,-121.827192
PAST SALE,May-1-2020,Condo/Co-op,1550 Technology Dr #1035,SAN JOSE,CA,95110,735000,2,2.0,SAN JOSE,1133,,2005,358,649,490,Sold,,,http://www.redfin.com/CA/San-Jose/1550-Technology-Dr-95110/unit-1035/home/2122501,MLSListings,ML81780869,N,Y,37.3632772,-121.9147088
PAST SALE,July-8-2019,Single Family Residential,469 E Saint John St,SAN JOSE,CA,95112,1110000,5,2.0,SAN JOSE,1892,6428,1914,656,587,,Sold,,,http://www.redfin.com/CA/San-Jose/469-E-St-John-St-95112/home/1779510,MLSListings,ML81756913,N,Y,37.3426708,-121.8817208
PAST SALE,May-8-2020,Single Family Residential,475 Coe Ave,SAN JOSE,CA,95125,1460000,4,3.5,SAN JOSE,2274,5337,1912,351,642,,Sold,,,http://www.redfin.com/CA/San-Jose/475-Coe-Ave-95125/home/712729,MLSListings,ML81787406,N,Y,37.3154277,-121.8949709
PAST SALE,July-1-2019,Condo/Co-op,1072 Foxglove Pl #1072,SAN JOSE,CA,95131,1190000,3,3.5,SAN JOSE,1718,621,2015,663,693,275,Sold,,,http://www.redfin.com/CA/San-Jose/1072-Foxglove-Pl-95131/unit-1072/home/166861341,MLSListings,ML81753845,N,Y,37.379551,-121.896238
PAST SALE,March-22-2021,Condo/Co-op,3849 Jasmine Cir,SAN JOSE,CA,95135,800000,2,2.0,SAN JOSE,1037,,1999,33,771,250,Sold,,,http://www.redfin.com/CA/San-Jose/3849-Jasmine-Cir-95135/home/1033071,MLSListings,ML81830285,N,Y,37.3093633,-121.7560962
PAST SALE,August-25-2020,Townhouse,259 Kentdale Pl,SAN JOSE,CA,95126,975000,4,2.5,SAN JOSE,1650,555,2005,242,591,350,Sold,,,http://www.redfin.com/CA/San-Jose/259-Kentdale-Pl-95126/home/2123615,MLSListings,ML81800662,N,Y,37.327528,-121.904881
PAST SALE,July-17-2019,Single Family Residential,3170 Riddle Rd,SAN JOSE,CA,95117,1220000,3,3.0,SAN JOSE,1766,7956,1948,647,691,,Sold,,,http://www.redfin.com/CA/San-Jose/3170-Riddle-Rd-95117/home/1683070,MLSListings,ML81745566,N,Y,37.3151325,-121.9522659
PAST SALE,November-20-2020,Single Family Residential,3816 Chambery Ct,SAN JOSE,CA,95127,935000,4,2.5,SAN JOSE,1722,3022,1996,155,543,120,Sold,,,http://www.redfin.com/CA/San-Jose/3816-Chambery-Ct-95127/home/704229,MLSListings,ML81816071,N,Y,37.3767017,-121.8264802
PAST SALE,June-17-2019,Single Family Residential,1733 Florida Ave,SAN JOSE,CA,95122,750000,3,2.0,SAN JOSE,1121,5743,1959,677,669,,Sold,,,http://www.redfin.com/CA/San-Jose/1733-Florida-Ave-95122/home/1143931,MLSListings,ML81750797,N,Y,37.3308029,-121.8370234
PAST SALE,May-24-2019,Townhouse,2950 Moorpark Ave,SAN JOSE,CA,95128,985000,2,2.5,SAN JOSE,1259,908,1981,701,782,370,Sold,,,http://www.redfin.com/CA/San-Jose/2950-Moorpark-Ave-95128/home/723885,MLSListings,ML81747606,N,Y,37.3150783,-121.9466781
PAST SALE,March-10-2020,Townhouse,887 Georgetown Pl,SAN JOSE,CA,95126,1350000,3,2.5,SAN JOSE,1859,1431,2002,410,726,385,Sold,,,http://www.redfin.com/CA/San-Jose/887-Georgetown-Pl-95126/home/1485707,MLSListings,ML81781689,N,Y,37.328257,-121.9055323
PAST SALE,May-3-2019,Single Family Residential,2399 Kenwood Ave,SAN JOSE,CA,95128,1478000,3,2.0,SAN JOSE,1920,9072,1950,722,770,,Sold,,,http://www.redfin.com/CA/San-Jose/2399-Kenwood-Ave-95128/home/718435,MLSListings,ML81745168,N,Y,37.3328346,-121.9467555
PAST SALE,March-24-2021,Single Family Residential,2335 Woodland Ave,San Jose,CA,95128,1661888,4,2.0,San Jose,1584,5706,1950,31,1049,,Sold,,,http://www.redfin.com/CA/San-Jose/2335-Woodland-Ave-95128/home/1296176,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40939026,N,Y,37.3312542,-121.9448891
PAST SALE,November-9-2020,Multi-Family (5+ Unit),193 Cleveland Ave,SAN JOSE,CA,95128,2075000,6,8.0,SAN JOSE,3640,5924,1959,166,570,,Sold,,,http://www.redfin.com/CA/San-Jose/193-Cleveland-Ave-95128/home/725250,MLSListings,ML81809171,N,Y,37.3266707,-121.9301338
PAST SALE,December-11-2020,Single Family Residential,443 Richmond Ave,SAN JOSE,CA,95128,1300000,3,3.5,SAN JOSE,1742,6294,2018,134,746,,Sold,,,http://www.redfin.com/CA/San-Jose/443-Richmond-Ave-95128/home/161063100,MLSListings,ML81804607,N,Y,37.3206199,-121.923049
PAST SALE,August-3-2020,Single Family Residential,1585 Via Pisa,SAN JOSE,CA,95128,915000,2,1.5,SAN JOSE,1164,6528,1952,264,786,,Sold,,,http://www.redfin.com/CA/San-Jose/1585-Via-Pisa-95128/home/596119,MLSListings,ML81793436,N,Y,37.3158549,-121.9202217
PAST SALE,September-22-2020,Single Family Residential,5132 Forest View Dr,SAN JOSE,CA,95129,2300000,5,3.0,SAN JOSE,3129,6000,1964,214,735,,Sold,,,http://www.redfin.com/CA/San-Jose/5132-Forest-View-Dr-95129/home/569141,MLSListings,ML81805054,N,Y,37.312772,-121.9933853
PAST SALE,January-13-2021,Townhouse,541 Winterberry Way,SAN JOSE,CA,95129,1150000,3,2.0,SAN JOSE,1230,1264,1972,101,935,370,Sold,,,http://www.redfin.com/CA/San-Jose/541-Winterberry-Way-95129/home/1214726,MLSListings,ML81820269,N,Y,37.3168948,-121.9825979
PAST SALE,July-15-2020,Townhouse,4449 Meadowville Ct,SAN JOSE,CA,95129,936000,2,2.0,SAN JOSE,933,2234,1974,283,1003,355,Sold,,,http://www.redfin.com/CA/San-Jose/4449-Meadowville-Ct-95129/home/802389,MLSListings,ML81796535,N,Y,37.3165282,-121.979725
PAST SALE,December-31-2020,Multi-Family (2-4 Unit),4373 Blackford Ave,SAN JOSE,CA,95129,2065000,,,SAN JOSE,3813,6823,1968,114,542,,Sold,,,http://www.redfin.com/CA/San-Jose/4373-Blackford-Ave-95129/home/1632569,MLSListings,ML81817366,N,Y,37.3145674,-121.9794362
PAST SALE,May-24-2019,Townhouse,511 Greenmeadow Way,SAN JOSE,CA,95129,1351000,4,2.5,SAN JOSE,1489,2052,1974,701,907,350,Sold,,,http://www.redfin.com/CA/San-Jose/511-Greenmeadow-Way-95129/home/804011,MLSListings,ML81742500,N,Y,37.3173898,-121.9798582
PAST SALE,February-28-2020,Condo/Co-op,320 Auburn Way #1,SAN JOSE,CA,95129,585000,2,1.0,SAN JOSE,924,,1970,421,633,445,Sold,,,http://www.redfin.com/CA/San-Jose/320-Auburn-Way-95129/unit-1/home/1215378,MLSListings,ML81780270,N,Y,37.3201139,-121.9814798
PAST SALE,December-13-2019,Condo/Co-op,320 Auburn Way #11,SAN JOSE,CA,95129,540000,2,1.5,SAN JOSE,1099,550,1970,498,491,445,Sold,,,http://www.redfin.com/CA/San-Jose/320-Auburn-Way-95129/unit-11/home/1776820,MLSListings,ML81759289,N,Y,37.3201139,-121.9814798
PAST SALE,,Single Family Residential,335 Pineview Dr,Santa Clara,CA,95050,1820000,4,3.0,,2201,6541,1954,,827,,,,,http://www.redfin.com/CA/Santa-Clara/335-Pineview-Dr-95050/home/1382549,,,N,Y,37.3312791,-121.9541767
PAST SALE,May-30-2019,Single Family Residential,2608 Forest Ave,SAN JOSE,CA,95117,1270000,3,2.0,SAN JOSE,1250,6013,1953,695,1016,,Sold,,,http://www.redfin.com/CA/San-Jose/2608-Forest-Ave-95117/home/749292,MLSListings,ML81747698,N,Y,37.3271161,-121.9537768
PAST SALE,September-10-2019,Single Family Residential,2063 Pruneridge Ave,SANTA CLARA,CA,95050,945000,3,1.0,SANTA CLARA,1016,6299,1954,592,930,,Sold,,,http://www.redfin.com/CA/Santa-Clara/2063-Pruneridge-Ave-95050/home/751034,MLSListings,ML81765409,N,Y,37.330199,-121.956481
PAST SALE,November-4-2019,Single Family Residential,1471 Cherry Ave,SAN JOSE,CA,95125,2049000,4,2.5,SAN JOSE,2550,10866,1900,537,804,,Sold,,,http://www.redfin.com/CA/San-Jose/1471-Cherry-Ave-95125/home/1204066,MLSListings,ML81758364,N,Y,37.2992086,-121.9040405
PAST SALE,October-11-2019,Single Family Residential,1404 Sturgeon Way,SAN JOSE,CA,95129,1875000,3,2.0,SAN JOSE,1430,6615,1960,561,1311,,Sold,,,http://www.redfin.com/CA/San-Jose/1404-Sturgeon-Way-95129/home/1535706,MLSListings,ML81765325,N,Y,37.2981666,-122.0136171
PAST SALE,July-31-2019,Single Family Residential,6244 W Walbrook Dr,SAN JOSE,CA,95129,1900000,4,2.0,SAN JOSE,1416,5896,1960,633,1342,,Sold,,,http://www.redfin.com/CA/San-Jose/6244-W-Walbrook-Dr-95129/home/1345182,MLSListings,ML81756040,N,Y,37.3002305,-122.0137504
PAST SALE,December-7-2020,Single Family Residential,2015 Leon Dr,SAN JOSE,CA,95128,1205000,4,3.0,SAN JOSE,1662,5943,1955,138,725,,Sold,,,http://www.redfin.com/CA/San-Jose/2015-Leon-Dr-95128/home/725375,MLSListings,ML81816092,N,Y,37.3063983,-121.9281781
PAST SALE,June-28-2019,Multi-Family (2-4 Unit),840 Di Fiore Dr,SAN JOSE,CA,95128,1695000,8,,SAN JOSE,3597,6759,1964,666,471,,Sold,,,http://www.redfin.com/CA/San-Jose/840-Di-Fiore-Dr-95128/home/1075754,MLSListings,ML81753568,N,Y,37.3117761,-121.9239777
PAST SALE,December-23-2020,Condo/Co-op,452 Coyote Creek Cir,SAN JOSE,CA,95116,500000,2,2.0,SAN JOSE,849,,1984,122,589,312,Sold,,,http://www.redfin.com/CA/San-Jose/452-Coyote-Creek-Cir-95116/home/1856625,MLSListings,ML81816511,N,Y,37.3529297,-121.8721001
PAST SALE,November-30-2020,Single Family Residential,86 N 33rd St,SAN JOSE,CA,95116,785000,3,1.0,SAN JOSE,905,7754,1948,145,867,,Sold,,,http://www.redfin.com/CA/San-Jose/86-N-33rd-St-95116/home/881278,MLSListings,ML81815105,N,Y,37.3531608,-121.8607753
PAST SALE,February-18-2020,Condo/Co-op,394 Coyote Creek Cir,SAN JOSE,CA,95116,556000,2,2.0,SAN JOSE,849,1120,1984,431,655,312,Sold,,,http://www.redfin.com/CA/San-Jose/394-Coyote-Creek-Cir-95116/home/1603142,MLSListings,ML81778735,N,Y,37.352111,-121.872289
PAST SALE,July-22-2020,Condo/Co-op,1211 Coyote Creek Ct,SAN JOSE,CA,95116,490000,2,2.0,SAN JOSE,849,,1984,276,577,373,Sold,,,http://www.redfin.com/CA/San-Jose/1211-Coyote-Creek-Ct-95116/home/700557,MLSListings,ML81794002,N,Y,37.3522109,-121.871965
PAST SALE,January-12-2021,Single Family Residential,433 S 22nd St,San Jose,CA,95116,1100000,4,3.0,Downtown,2041,4312,2006,102,539,117,Sold,,,http://www.redfin.com/CA/San-Jose/433-S-22nd-St-95116/home/12180726,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40916740,N,Y,37.3394611,-121.863844
PAST SALE,December-31-2020,Single Family Residential,1050 Asbury St,SAN JOSE,CA,95126,1825000,3,2.5,SAN JOSE,2112,10158,1929,114,864,,Sold,,,http://www.redfin.com/CA/San-Jose/1050-Asbury-St-95126/home/1686092,MLSListings,ML81820567,N,Y,37.3383372,-121.9184437
PAST SALE,December-7-2020,Single Family Residential,279 S 24th St,SAN JOSE,CA,95116,638000,2,1.0,SAN JOSE,690,4949,1926,138,925,,Sold,,,http://www.redfin.com/CA/San-Jose/279-S-24th-St-95116/home/1284180,MLSListings,ML81815546,N,Y,37.3425835,-121.8637106
PAST SALE,August-27-2019,Single Family Residential,201 S 20th St,SAN JOSE,CA,95116,700000,3,1.0,SAN JOSE,1255,7956,1920,606,558,,Sold,,,http://www.redfin.com/CA/San-Jose/201-S-20th-St-95116/home/872516,MLSListings,ML81763956,N,Y,37.3416214,-121.8684247
PAST SALE,November-19-2020,Single Family Residential,44 S 16th St,SAN JOSE,CA,95112,1065000,3,2.5,SAN JOSE,1689,2800,1998,156,631,108,Sold,,,http://www.redfin.com/CA/San-Jose/44-S-16th-St-95112/home/637038,MLSListings,ML81815749,N,Y,37.342855,-121.8743392
PAST SALE,,Single Family Residential,320 S 20th St,San Jose,CA,95116,1650000,2,1.0,,800,5789,1925,,2063,,,,,http://www.redfin.com/CA/San-Jose/320-S-20th-St-95116/home/872503,,,N,Y,37.3404013,-121.8666013
PAST SALE,,Single Family Residential,1234 Shortridge Ave,San Jose,CA,95116,750000,3,2.0,,1482,5480,1926,,506,,,,,http://www.redfin.com/CA/San-Jose/1234-Shortridge-Ave-95116/home/872180,,,N,Y,37.3466578,-121.8656674
PAST SALE,November-20-2019,Multi-Family (2-4 Unit),1188 Peach Ct,SAN JOSE,CA,95116,810000,2,,SAN JOSE,1178,9250,1920,521,688,,Sold,,,http://www.redfin.com/CA/San-Jose/1188-Peach-Ct-95116/home/1755375,MLSListings,ML81767822,N,Y,37.342857,-121.861706
PAST SALE,June-26-2020,Single Family Residential,1033 Windsor St,SAN JOSE,CA,95129,3700000,6,4.5,SAN JOSE,4956,10916,2003,302,747,,Sold,,,http://www.redfin.com/CA/San-Jose/1033-Windsor-St-95129/home/1516330,MLSListings,ML81791094,N,Y,37.3093457,-122.0279393
PAST SALE,October-1-2019,Single Family Residential,1053 Jacqueline Way,SAN JOSE,CA,95129,2550000,4,3.5,SAN JOSE,2429,7105,2007,571,1050,,Sold,,,http://www.redfin.com/CA/San-Jose/1053-Jacqueline-Way-95129/home/791317,MLSListings,ML81764380,N,Y,37.30803,-122.0260742
PAST SALE,March-24-2020,Condo/Co-op,7267 Ventana Dr,SAN JOSE,CA,95129,1350000,2,2.0,SAN JOSE,1045,1156,1992,396,1292,468,Sold,,,http://www.redfin.com/CA/San-Jose/7267-Ventana-Dr-95129/home/1282026,MLSListings,ML81781566,N,Y,37.30908,-122.031395
PAST SALE,March-17-2020,Single Family Residential,1069 Arlington Ln,SAN JOSE,CA,95129,1960000,3,2.0,SAN JOSE,1497,6010,1956,403,1309,,Sold,,,http://www.redfin.com/CA/San-Jose/1069-Arlington-Ln-95129/home/1790496,MLSListings,ML81781454,N,Y,37.3077889,-122.0268735
PAST SALE,September-30-2020,Condo/Co-op,611 La Maison Dr,SAN JOSE,CA,95128,745000,2,2.0,SAN JOSE,1104,1104,1986,206,675,475,Sold,,,http://www.redfin.com/CA/San-Jose/611-La-Maison-Dr-95128/home/549611,MLSListings,ML81805961,N,Y,37.315755,-121.946389
PAST SALE,September-9-2020,Condo/Co-op,220 Morning Star Dr,SAN JOSE,CA,95131,682000,2,2.0,SAN JOSE,1080,,1997,227,631,353,Sold,,,http://www.redfin.com/CA/San-Jose/220-Morning-Star-Dr-95131/home/689716,MLSListings,ML81803334,N,Y,37.38691,-121.8879342
PAST SALE,November-30-2020,Single Family Residential,1565 Mission Springs Cir,SAN JOSE,CA,95131,1375565,3,2.5,SAN JOSE,1630,3522,1989,145,844,,Sold,,,http://www.redfin.com/CA/San-Jose/1565-Mission-Springs-Cir-95131/home/690397,MLSListings,ML81813602,N,Y,37.3843311,-121.8876346
PAST SALE,May-18-2020,Condo/Co-op,1375 Marcello Dr,SAN JOSE,CA,95131,660000,1,1.5,SAN JOSE,1415,,2007,341,466,381,Sold,,,http://www.redfin.com/CA/San-Jose/1375-Marcello-Dr-95131/home/17289362,MLSListings,ML81789532,N,Y,37.390854,-121.890128
PAST SALE,October-9-2020,Single Family Residential,1256 Montcourse Ln,SAN JOSE,CA,95131,1488000,4,2.5,SAN JOSE,2175,4035,1991,197,684,,Sold,,,http://www.redfin.com/CA/San-Jose/1256-Montcourse-Ln-95131/home/1624030,MLSListings,ML81805561,N,Y,37.3823836,-121.8913695
PAST SALE,September-27-2019,Mobile/Manufactured Home,900 Golden Wheel #118,SAN JOSE,CA,95112,193000,2,1.0,SAN JOSE,550,,1966,575,351,,Sold,,,http://www.redfin.com/CA/San-Jose/900-Golden-Wheel-Park-Dr-95112/unit-118/home/167957531,MLSListings,ML81762207,N,Y,37.3745175,-121.8918448
PAST SALE,July-23-2019,Townhouse,1557 Tainan Dr,SAN JOSE,CA,95131,1130000,3,2.5,SAN JOSE,1666,2565,1992,641,678,262,Sold,,,http://www.redfin.com/CA/San-Jose/1557-Tainan-Dr-95131/home/1448536,MLSListings,ML81757837,N,Y,37.3827835,-121.88976
PAST SALE,,Condo/Co-op,1155 Tea Rose Cir,San Jose,CA,95131,1075500,3,3.0,,1790,,1993,,601,,,,,http://www.redfin.com/CA/San-Jose/1155-Tea-Rose-Cir-95131/home/981408,,,N,Y,37.3877561,-121.8947388
PAST SALE,July-28-2020,Single Family Residential,1589 Lee Pl,SAN JOSE,CA,95131,1250000,3,3.0,SAN JOSE,1775,1700,2014,270,704,85,Sold,,,http://www.redfin.com/CA/San-Jose/1589-Lee-Pl-95131/home/62324014,MLSListings,ML81797283,N,Y,37.3725892,-121.8799755
PAST SALE,September-9-2020,Single Family Residential,1672 Briarcrest Ct,SAN JOSE,CA,95131,1175000,4,2.5,SAN JOSE,1599,4639,1985,227,735,,Sold,,,http://www.redfin.com/CA/San-Jose/1672-Briarcrest-Ct-95131/home/709910,MLSListings,ML81801256,N,Y,37.376736,-121.8785192
PAST SALE,January-22-2021,Condo/Co-op,1356 Pebble Ct,SAN JOSE,CA,95131,715000,2,2.0,SAN JOSE,1093,,1987,92,654,414,Sold,,,http://www.redfin.com/CA/San-Jose/1356-Pebble-Ct-95131/home/687302,MLSListings,ML81823402,N,Y,37.381274,-121.885028
PAST SALE,September-11-2020,Single Family Residential,1583 Adolfo Dr,SAN JOSE,CA,95131,1501000,4,2.5,SAN JOSE,2550,3939,1988,225,589,,Sold,,,http://www.redfin.com/CA/San-Jose/1583-Adolfo-Dr-95131/home/687651,MLSListings,ML81800078,N,Y,37.3850052,-121.8863897
PAST SALE,August-2-2019,Condo/Co-op,1835 Parkview Green Cir,SAN JOSE,CA,95131,840000,2,2.0,SAN JOSE,1228,1665,1988,631,684,394,Sold,,,http://www.redfin.com/CA/San-Jose/1835-Parkview-Green-Cir-95131/home/579965,MLSListings,ML81759770,N,Y,37.380003,-121.882487
PAST SALE,July-19-2019,Single Family Residential,1689 Coraltree Pl,SAN JOSE,CA,95131,1290000,4,3.0,SAN JOSE,2360,6901,1974,645,547,,Sold,,,http://www.redfin.com/CA/San-Jose/1689-Coraltree-Pl-95131/home/1356222,MLSListings,ML81756325,N,Y,37.3946391,-121.8793196
